group,label,s1_pitch_std,s2_pitch_std,s1_pitch_mean,s2_pitch_mean,inter_pitch_diff_mean,inter_pitch_corr,s1_yaw_std,s2_yaw_std,s1_yaw_mean,s2_yaw_mean,inter_yaw_diff_mean,inter_yaw_corr,s1_roll_std,s2_roll_std,s1_roll_mean,s2_roll_mean,inter_roll_diff_mean,inter_roll_corr
g1,Meta-Con,2.2611641412459185,1.975094723143326,5.617238163558106,5.934275466284074,2.072428981348637,0.01963210369599388,8.494222698836742,6.482178953793593,-17.62203443328551,8.676232424677188,26.298266857962698,-0.2943813884698569,3.4726516278098507,1.3832034613080584,-5.219812051649928,-0.23086083213773317,5.628847919655667,0.24513247709141375
g1,Other,4.982895125800782,8.271146156420686,10.637278095238095,9.915923954372623,7.143007619047619,0.10346756581535363,3.611084426253369,20.186899038484746,-10.034779047619047,5.244266159695818,22.105641904761903,0.2888729858341144,6.904520947531673,4.440220710137996,-3.2543809523809526,-1.0312338403041827,6.224171428571428,-0.3881584715754026
g1,Main-Th,0.34505392278212,2.392021865741885,11.752206521739133,11.930358695652172,1.9586521739130434,0.7142506966974709,0.22310969601263303,1.0549528326974795,-15.14867391304348,28.532434782608696,43.68110869565218,-0.19922573680918093,0.20448133581947975,2.1215681870410603,-14.066902173913043,-3.005293478260869,11.061608695652176,-0.5485320443447965
g1,Meta-Con,2.9145379450380062,2.4197801448600713,11.81365761821366,11.387719789842382,2.8688922942206654,0.06696994721031868,9.137207981685814,11.388937050668027,-25.769468476357268,25.404509632224165,51.17397810858144,-0.07364834604077014,2.770678918711146,1.6523404216299762,-12.116782837127847,-2.893406304728547,9.2233765323993,-0.19208004040458437
g1,Meta-Con,1.747565391539981,2.5006212680259883,11.668978658536586,9.629338414634146,2.626201219512195,0.30167389396138145,11.959479948395986,8.137774805081108,-37.071,30.878396341463414,67.94939634146341,-0.24973270121399208,1.052789038397582,2.9261185304301285,-7.989704268292683,-4.917557926829269,4.250091463414634,-0.4164414439965399
g1,Main-Con,3.8816457058807026,3.0264714501849626,5.577598771750256,8.743972364380758,4.396836233367451,0.2249915754489048,12.813257786168005,14.80835685518751,-37.173599795291715,34.860210849539406,72.0338106448311,-0.5681975510700102,3.100697906388558,2.621269222388204,-2.72703889457523,-4.752899692937564,4.044388945752303,-0.05702643702169661
g1,Meta-Con,5.46356464720659,1.8740658018965284,6.735138331573389,7.8433252375923965,4.518668426610349,-0.16351092787405438,10.209248207265825,8.855237298130568,-27.571633579725447,27.39619640971489,54.96782998944034,-0.402622764356524,2.3372865414085475,1.7557385291504326,-6.273957761351637,-2.6309598732840547,3.7481573389651532,0.15247418577492036
g1,Meta-Con,6.891449657810634,1.556315955830487,5.730487323943662,6.513039436619718,5.491419718309858,0.6134186511453591,17.477410571085162,4.591560178185336,-25.937445070422534,18.250704225352113,44.18814929577465,-0.5464196267838123,2.848970602724044,0.8122449784621643,-3.6158732394366204,-3.2248535211267604,2.2916957746478874,-0.13898052752738504
g1,Meta-Con,6.533578416315227,0.7086675743526226,10.097217171717173,5.63400505050505,6.123484848484847,0.20442646094227085,6.9056505007966456,4.051638153780502,-19.776767676767676,11.156434343434345,30.933202020202017,0.28853554263714615,9.824091028545498,1.3821178918953947,-8.117969696969697,-3.540030303030303,9.137313131313132,-0.40017350956908226
g1,Meta-Con,5.179024536626125,2.43665465191263,10.901610909090909,6.876523636363637,6.1966290909090915,0.04810603393307009,5.213760542711492,4.68785291552659,-32.370312727272726,12.371592727272727,44.74190545454546,-0.5469850677302638,2.9824465315225424,1.518795872779441,-15.551341818181816,-0.9832218181818181,14.56812,-0.75940188617553
g1,Meta-Con,3.801317126193377,1.6572031102127023,5.035536363636365,5.049304545454546,3.311668181818182,-0.15803824227237,15.790330420187919,6.344877875711078,-29.009518181818176,17.816875,46.826393181818176,-0.033802902780923745,2.567563719952387,1.5519287770290238,-7.973804545454546,-3.224136363636364,4.873527272727272,0.3632481720409627
g1,Main-Con,3.066091238363086,2.443519470962226,8.528937845303867,7.654997928176794,3.1597175414364638,-0.010202440889047176,8.28933798781628,10.432158127083547,-20.163115331491714,19.559513812154695,39.72262914364641,-0.5120449504413862,1.3664539209759772,1.6457643735894674,-8.85862223756906,-4.104366712707182,4.8570400552486195,0.09509051415523502
g1,Main-Style,2.4182704471136836,5.655108265036241,-0.011601092896175122,13.440180327868852,13.451781420765029,-0.8012769722771743,5.921433597056743,15.83288032964555,-2.816393442622951,38.58437704918033,41.40077049180328,-0.4875594570698669,4.809096685803415,1.7983583530676412,6.248601092896174,-2.8010928961748633,9.107409836065573,-0.5901393586532702
g1,Meta-Con,4.119985734811493,3.598723438651556,7.285180438448566,10.030524451939291,5.313167509836987,-0.30998780598372105,8.934936089941795,11.611222572915564,-28.580824058459807,30.35799662731872,58.93882068577853,-0.03117199123324022,6.308476201076427,2.73600672314562,-10.457436762225969,-3.099545812254075,9.917234401349074,-0.12233200744272965
g1,Meta-Con,1.264852133431557,2.793453533450534,8.212376543209876,9.92424074074074,2.369851851851852,0.6185653840379481,4.848457963999597,10.698224378125582,-23.773104938271608,21.52188888888889,45.294993827160496,-0.5977593891552908,1.3837844651178115,3.8909175714194593,-9.738913580246916,-3.509172839506172,6.229740740740741,-0.04287358699130837
g1,Main-Con,5.1758053411877905,2.3887465013173492,4.062777479892761,8.702980339588919,5.558889186773905,0.14627218260071292,7.30740806978684,8.040009652947802,-29.14078194816801,21.602048257372658,50.74283020554066,-0.5107460433980971,2.8487021749518147,1.3225291969341875,-6.975394101876675,-3.4919991063449505,4.075532618409294,-0.11253670737029552
g1,Meta-Con,7.15079142553221,1.9967629740168884,0.25112171837708785,8.506885441527446,8.255763723150357,0.18960833418178288,0.9129419930509122,6.0023490788895035,-18.147801909307876,21.059167064439144,39.20696897374702,-0.11028430593547399,3.085025631287189,0.787831038659369,-5.797618138424822,-3.4852362768496423,3.541145584725537,0.06971728041053218
g1,Main-Th,6.189980865903891,1.979287703643421,3.8936618759455373,6.323171709531014,4.923080181543116,0.007045989781197024,16.386239061290357,10.713798663026768,-25.491176248108925,27.640182299546144,53.13135854765507,-0.5987505995052771,2.308374205739666,2.4294626236682286,-1.0840302571860816,-4.35191830559758,4.143447806354009,-0.3418255948575657
g1,Meta-Con,3.522216493201992,3.971910304918735,8.94901138952164,4.921,5.160626423690206,-0.2692454959079544,13.861717593729812,12.707622068733212,-27.69099088838269,31.19995444191344,58.89094533029613,-0.12382572626131853,2.930558624812891,4.518198825541057,-3.280733485193622,-4.570708428246013,4.023824601366743,0.11500678022062902
g1,Meta-Con,10.077629936776175,5.8648476635000835,4.4990995085995085,1.9841842751842755,8.191610565110565,0.3358927593452728,14.372341792361125,21.001954288724512,-29.537651105651108,29.05059705159705,58.58824815724817,-0.6607655797358943,4.356406990839791,4.208088412775268,-1.7953820638820641,-5.819410319410319,5.021797297297297,0.09468090600689566
